id,notation,status,description,label,altLabel,source,seeAlso,related,note,iwxxmVersionInfo,modified,publisher,delegationTarget,forwardingCode,manager,owner,subregister
http://codes.wmo.int/49-2/observation-type/IWXXM,,,,ICAO IWXXM observation types,,,,,,1.1;2.1,2017-11-23T11:06:16.632Z,http://codes.wmo.int/system/organization/wmo,,,http://codes.wmo.int/system/organization/www-dm,http://codes.wmo.int/system/organization/wmo,http://codes.wmo.int/49-2/observation-type/IWXXM/2.1>|<http://codes.wmo.int/49-2/observation-type/IWXXM/1.0
